"","Cell","sum(betweenness)"
"6261",6261,11749895.4691943
"6262",6262,9285473
"6263",6263,13658430
"6264",6264,41677248
"6265",6265,6493539
"6266",6266,3727090
"6267",6267,3365971
"6268",6268,4826696
"6269",6269,30440443
"6270",6270,5444593
"6271",6271,6650896.80595581
"6272",6272,5902426.01980031
"6273",6273,3968427.20392307
"6274",6274,3335262.20500857
"6275",6275,4586423
"6276",6276,3335523
"6277",6277,4764444
"6278",6278,5174663
"6279",6279,10030244.8117788
"6280",6280,3316313
"6281",6281,8342704
"6282",6282,7418024
"6283",6283,4669395
"6284",6284,2522763
"6285",6285,2081501
"6286",6286,2119702
"6287",6287,2031906
"6288",6288,1320217
"6289",6289,1179197
"6290",6290,999121.5
"6291",6291,863402.5
"6292",6292,1019994
"6293",6293,653424
"6294",6294,577148.5
"6295",6295,675067
"6296",6296,497352
"6297",6297,526046
"6298",6298,711558
"6299",6299,1339824
"6300",6300,579762
"6301",6301,49060.2861461286
"6302",6302,157736.011526365
"6303",6303,266556.315460776
"6304",6304,376680.658914788
"6305",6305,487794.52270038
"6306",6306,598729.105723144
"6307",6307,722085.127704502
"6308",6308,991520.38831669
"6309",6309,1282498.095118
"6310",6310,1493293.02735229
"6311",6311,1759290.54129066
"6312",6312,2064602.21458333
"6313",6313,1198744
"6314",6314,1536506
"6315",6315,2532802
"6316",6316,2553882
"6317",6317,18046572
"6318",6318,3610241
"6319",6319,4738182
"6320",6320,2817471
"6321",6321,6369904
"6322",6322,8958044
"6323",6323,3538202.38333333
"6324",6324,5646398
"6325",6325,4497539
"6326",6326,5617015
"6327",6327,6430448
"6328",6328,12834944
"6329",6329,14903507.2257937
"6330",6330,8623427.94087309
"6331",6331,21777901
"6332",6332,7566750
"6333",6333,40316267
"6334",6334,5846980
"6335",6335,2258556
"6336",6336,5076518
"6337",6337,3634684
"6338",6338,1831967
"6339",6339,1534671
"6340",6340,905584.788227189
"6341",6341,742919.518352664
"6342",6342,638904.471663602
"6343",6343,725218.411996443
"6344",6344,372199.313250552
"6345",6345,370849.480318786
"6346",6346,405671.210179895
"6347",6347,395912.352099755
"6348",6348,369530.057601359
"6349",6349,321569.989370486
"6350",6350,295916.368310684
"6351",6351,362132.89351529
"6352",6352,344509.227285099
"6353",6353,328106.54012197
"6354",6354,440842.820633224
"6355",6355,692841.948107583
"6356",6356,1065884.56447718
"6357",6357,1792058.56340693
"6358",6358,2113332.91107453
"6359",6359,2637273.14823961
"6360",6360,1949420.96608156
"6361",6361,4234372.44882997
"6362",6362,16578349
"6363",6363,3487409
"6364",6364,12129270
"6365",6365,41647346
"6366",6366,8044701
"6367",6367,3355717
"6368",6368,4740453
"6369",6369,4599599
"6370",6370,27368480.227381
"6371",6371,4199396.12686151
"6372",6372,7859053.34967428
"6373",6373,4987416.31521573
"6374",6374,3914326.53812595
"6375",6375,5316534.58347998
"6376",6376,4281022.26188673
"6377",6377,5544540.6076267
"6378",6378,10747487.8985105
"6379",6379,3710003.30244179
"6380",6380,10066716.4455539
"6381",6381,3931286
"6382",6382,7127902
"6383",6383,5247545
"6384",6384,2865164
"6385",6385,2013704
"6386",6386,2483228
"6387",6387,2043600
"6388",6388,1473140
"6389",6389,1298500
"6390",6390,1256060
"6391",6391,958536.5
"6392",6392,1036395
"6393",6393,844020.5
"6394",6394,761021
"6395",6395,876534
"6396",6396,675318
"6397",6397,830938
"6398",6398,1488104
"6399",6399,476723
"6400",6400,712222
"6401",6401,49653.1067589538
"6402",6402,157006.841647254
"6403",6403,264253.858950417
"6404",6404,374062.972616484
"6405",6405,483914.221668873
"6406",6406,599047.646812705
"6407",6407,838843.558914426
"6408",6408,1123727.80387355
"6409",6409,1076594.01123379
"6410",6410,1613367.911892
"6411",6411,1966400.39091194
"6412",6412,1518477.5375
"6413",6413,1517677
"6414",6414,1261440
"6415",6415,3145461.5
"6416",6416,17925139
"6417",6417,4055333
"6418",6418,3983491
"6419",6419,3503404
"6420",6420,7172123
"6421",6421,8738330
"6422",6422,3979067
"6423",6423,5740187
"6424",6424,4694207
"6425",6425,5609764
"6426",6426,8553412
"6427",6427,32291449
"6428",6428,13424194
"6429",6429,12865318.1722222
"6430",6430,14858078.8277778
"6431",6431,21230603
"6432",6432,11525292
"6433",6433,14828960
"6434",6434,4417260
"6435",6435,1555556
"6436",6436,4046204
"6437",6437,2821427
"6438",6438,2038194
"6439",6439,1189808
"6440",6440,1104743.8444944
"6441",6441,686400.015217492
"6442",6442,552987.926666432
"6443",6443,439611.834062928
"6444",6444,597577.841068953
"6445",6445,303822.095523093
"6446",6446,335851.014417056
"6447",6447,377293.622037524
"6448",6448,365181.324698462
"6449",6449,326148.652189049
"6450",6450,286447.987556451
"6451",6451,329549.542749888
"6452",6452,315881.919165672
"6453",6453,340878.039772418
"6454",6454,447316.743036067
"6455",6455,549114.95741446
"6456",6456,997454.442949312
"6457",6457,1687029.80861364
"6458",6458,2057577.85985107
"6459",6459,2576518.67166791
"6460",6460,1882867.88776463
"6461",6461,3676133.53087787
"6462",6462,9879698.33333333
"6463",6463,10025577
"6464",6464,3234795
"6465",6465,10869838
"6466",6466,43595356.7333333
"6467",6467,8307955
"6468",6468,5685727
"6469",6469,5163332
"6470",6470,3695299.35308265
"6471",6471,26574527.0396523
"6472",6472,4417420.09428271
"6473",6473,7119625.39750765
"6474",6474,5155900.55723116
"6475",6475,5639530.54338262
"6476",6476,6043077.38061508
"6477",6477,9543045.99413508
"6478",6478,4069458.4781458
"6479",6479,9887497.47606525
"6480",6480,3294368.72809548
"6481",6481,8543485.49872888
"6482",6482,3248015
"6483",6483,4063332
"6484",6484,3470266
"6485",6485,2342691
"6486",6486,2561326
"6487",6487,2568474
"6488",6488,1694952
"6489",6489,1689741
"6490",6490,1497554
"6491",6491,1317610
"6492",6492,1373570
"6493",6493,1174384
"6494",6494,1053961
"6495",6495,1296282
"6496",6496,1236038
"6497",6497,1751304
"6498",6498,599618
"6499",6499,513662
"6500",6500,842519
"6501",6501,50842.6130499983
"6502",6502,139671.814840925
"6503",6503,244924.123275293
"6504",6504,353704.980302277
"6505",6505,463450.4301827
"6506",6506,695259.355249936
"6507",6507,949367.366054977
"6508",6508,876658.474701913
"6509",6509,1467125.07962262
"6510",6510,1808040.20599811
"6511",6511,1309199.09214592
"6512",6512,1394847.10194099
"6513",6513,1372538
"6514",6514,1889424.5
"6515",6515,18485805
"6516",6516,3811105.5
"6517",6517,1581303
"6518",6518,3596986
"6519",6519,5492246
"6520",6520,7224003
"6521",6521,3604542
"6522",6522,4065478
"6523",6523,3916987
"6524",6524,6754046
"6525",6525,4659172
"6526",6526,9163423
"6527",6527,5732121
"6528",6528,19188732
"6529",6529,12182634
"6530",6530,15973043
"6531",6531,20461251
"6532",6532,7035728
"6533",6533,14281923
"6534",6534,4050435
"6535",6535,1375431
"6536",6536,3973915
"6537",6537,2623674
"6538",6538,1445508
"6539",6539,986041.502873563
"6540",6540,776639.636194122
"6541",6541,835239.715834009
"6542",6542,467363.94836331
"6543",6543,369121.553341685
"6544",6544,335999.947252161
"6545",6545,551999.540349178
"6546",6546,318442.178919441
"6547",6547,344376.995952931
"6548",6548,372182.16399867
"6549",6549,341276.525177463
"6550",6550,306955.538227343
"6551",6551,315098.828066248
"6552",6552,345403.174375997
"6553",6553,410362.677399748
"6554",6554,463912.625963644
"6555",6555,564698.187226792
"6556",6556,862028.298135269
"6557",6557,1619579.11211767
"6558",6558,1930463.53172117
"6559",6559,2526900.66241305
"6560",6560,1810600.11833477
"6561",6561,3619277.4819116
"6562",6562,9493217.66666667
"6563",6563,3412837
"6564",6564,9168802
"6565",6565,2926578
"6566",6566,11969128
"6567",6567,40716699.7333333
"6568",6568,13692433
"6569",6569,7809047
"6570",6570,7904360.2
"6571",6571,5009383.56426875
"6572",6572,26398393.9987101
"6573",6573,26764213.440467
"6574",6574,16968237.5599976
"6575",6575,16568465.7087126
"6576",6576,15091063.6981796
"6577",6577,7088039.12393849
"6578",6578,11184122.1301515
"6579",6579,5232308.36324743
"6580",6580,6844926.02661058
"6581",6581,5785544.37445766
"6582",6582,4948228
"6583",6583,5527140
"6584",6584,4789696
"6585",6585,3656961
"6586",6586,3870176
"6587",6587,3715765
"6588",6588,3369005
"6589",6589,2961764.5
"6590",6590,2887380.5
"6591",6591,2727047
"6592",6592,2872040
"6593",6593,2628640
"6594",6594,2906763
"6595",6595,7092055
"6596",6596,1955553
"6597",6597,786374
"6598",6598,845981
"6599",6599,565376
"6600",6600,1049361
"6601",6601,70440.9957822821
"6602",6602,130592.36166567
"6603",6603,208059.39168415
"6604",6604,294272.75351491
"6605",6605,380225.981542403
"6606",6606,724574.224502091
"6607",6607,589764.438578362
"6608",6608,957516.58397683
"6609",6609,1417193.13530893
"6610",6610,1088698.14826478
"6611",6611,1141734.84203796
"6612",6612,1266912.07670181
"6613",6613,1355275.66666667
"6614",6614,18073221
"6615",6615,2616058.5
"6616",6616,2062507
"6617",6617,1246549
"6618",6618,6012974
"6619",6619,6919288
"6620",6620,2837381
"6621",6621,2909963
"6622",6622,3552929
"6623",6623,2558195
"6624",6624,3955479
"6625",6625,5779668
"6626",6626,3508662
"6627",6627,6945589
"6628",6628,10515322
"6629",6629,25211632
"6630",6630,15467733.5
"6631",6631,19524304.5
"6632",6632,7080133
"6633",6633,14184479
"6634",6634,4067417
"6635",6635,1570290
"6636",6636,4100773
"6637",6637,2832584
"6638",6638,1432231
"6639",6639,1048971.99712644
"6640",6640,687162.646022708
"6641",6641,549684.415676333
"6642",6642,682554.257444665
"6643",6643,356460.639051138
"6644",6644,312056.515231242
"6645",6645,327339.258066419
"6646",6646,513926.335746744
"6647",6647,415580.610076611
"6648",6648,336168.194929779
"6649",6649,339501.325187362
"6650",6650,313522.829491872
"6651",6651,337912.123480749
"6652",6652,407066.042223327
"6653",6653,481191.730706132
"6654",6654,517117.781355479
"6655",6655,618263.970710395
"6656",6656,831336.422712969
"6657",6657,1493698.43201854
"6658",6658,1879321.48612553
"6659",6659,2397362.54686736
"6660",6660,1768166.83281922
"6661",6661,3633729.38979781
"6662",6662,9468901.46969697
"6663",6663,2880217
"6664",6664,3028766
"6665",6665,9065344
"6666",6666,4638605
"6667",6667,11448205
"6668",6668,42579934
"6669",6669,6574881
"6670",6670,3496083
"6671",6671,4649879.85304019
"6672",6672,4880590.57175259
"6673",6673,7382867.13705107
"6674",6674,16400514.7548839
"6675",6675,17540930.5865427
"6676",6676,12105750.0965825
"6677",6677,14524003.1211784
"6678",6678,6458203.64464405
"6679",6679,7630156.23004241
"6680",6680,4426274.32017235
"6681",6681,3932538.62849056
"6682",6682,3221498
"6683",6683,4504947
"6684",6684,3665484
"6685",6685,2429182
"6686",6686,2673645
"6687",6687,2589197
"6688",6688,1976378
"6689",6689,2019448.83333333
"6690",6690,1705178.16666667
"6691",6691,1602264
"6692",6692,1521656
"6693",6693,1689662
"6694",6694,1554215
"6695",6695,3979846
"6696",6696,927754
"6697",6697,741101
"6698",6698,752453
"6699",6699,944932.012504916
"6700",6700,1187738.9874951
"6701",6701,101667.495519412
"6702",6702,154897.311029417
"6703",6703,206733.195471614
"6704",6704,316290.692235659
"6705",6705,658052.820234039
"6706",6706,468503.539408724
"6707",6707,526099.809640393
"6708",6708,1179797.42729665
"6709",6709,770329.406691873
"6710",6710,854556.853831339
"6711",6711,901587.239740322
"6712",6712,1005886.72562305
"6713",6713,956925.123340548
"6714",6714,18694471.6363636
"6715",6715,1841956.5
"6716",6716,1982937.5
"6717",6717,4973296.5
"6718",6718,6435578
"6719",6719,2608286
"6720",6720,2353257
"6721",6721,3152578
"6722",6722,2112401
"6723",6723,3238128
"6724",6724,3016004.88333333
"6725",6725,2738426
"6726",6726,6332985
"6727",6727,4876531
"6728",6728,10811846
"6729",6729,20531691
"6730",6730,19881843
"6731",6731,19586588
"6732",6732,7039646
"6733",6733,13980753
"6734",6734,4098564
"6735",6735,1559243
"6736",6736,4084497
"6737",6737,2736633
"6738",6738,1490632
"6739",6739,869355
"6740",6740,735860.430740824
"6741",6741,528202.187907793
"6742",6742,464332.879603248
"6743",6743,659675.230654388
"6744",6744,370611.242518612
"6745",6745,345791.42618127
"6746",6746,355363.893565107
"6747",6747,408821.698626335
"6748",6748,405314.037351521
"6749",6749,348270.043412833
"6750",6750,345712.282899697
"6751",6751,385031.958739868
"6752",6752,463162.254168424
"6753",6753,546344.683953149
"6754",6754,615254.537459652
"6755",6755,677711.434669079
"6756",6756,849575.15262466
"6757",6757,1278448.94827274
"6758",6758,1876473.21391389
"6759",6759,2444272.88450542
"6760",6760,1699363.19099841
"6761",6761,3539942.32876838
"6762",6762,9513118.53030303
"6763",6763,2875821
"6764",6764,2451838
"6765",6765,3020785
"6766",6766,10303488
"6767",6767,4764434
"6768",6768,25407185
"6769",6769,33950779
"6770",6770,6179203.57556776
"6771",6771,6025847.66383519
"6772",6772,5963402.32703686
"6773",6773,8205862.10628689
"6774",6774,13370770.4886323
"6775",6775,9566097.02692544
"6776",6776,11488394.7063125
"6777",6777,10432618.2047109
"6778",6778,13357047.5705551
"6779",6779,4514892.82019334
"6780",6780,5513291.92797328
"6781",6781,2996484.47594295
"6782",6782,2897646
"6783",6783,3879862
"6784",6784,3416004
"6785",6785,1978929.73333333
"6786",6786,2050956
"6787",6787,1847948
"6788",6788,1256267
"6789",6789,1146435.08333333
"6790",6790,1246187.25
"6791",6791,784188.666666667
"6792",6792,724383
"6793",6793,666795
"6794",6794,1014517
"6795",6795,533701
"6796",6796,686337
"6797",6797,778388
"6798",6798,608808
"6799",6799,971174.105435205
"6800",6800,1482281.8945648
"6801",6801,137619.329216791
"6802",6802,188218.396071213
"6803",6803,375677.538509184
"6804",6804,630377.207863145
"6805",6805,569196.483386726
"6806",6806,571757.936843422
"6807",6807,1078944.64093324
"6808",6808,666200.154709377
"6809",6809,694694.123407192
"6810",6810,816579.600699089
"6811",6811,830253.170565395
"6812",6812,938961.31031746
"6813",6813,916813.826659452
"6814",6814,18370104.8636364
"6815",6815,1850900
"6816",6816,4869917.95
"6817",6817,6560515.73333333
"6818",6818,2460187
"6819",6819,2136275
"6820",6820,2754725
"6821",6821,2090655
"6822",6822,2828809
"6823",6823,2735231.88333333
"6824",6824,2484656
"6825",6825,2800948
"6826",6826,3582480
"6827",6827,7805344
"6828",6828,10927277
"6829",6829,18510931
"6830",6830,19403261
"6831",6831,19662312
"6832",6832,7466816
"6833",6833,13722593
"6834",6834,4062510
"6835",6835,1782679
"6836",6836,4195474
"6837",6837,2830830
"6838",6838,1287693
"6839",6839,807300
"6840",6840,596019.127118008
"6841",6841,657589.312698955
"6842",6842,474135.875476225
"6843",6843,393540.581967766
"6844",6844,628867.49845899
"6845",6845,422296.39935911
"6846",6846,382889.011110918
"6847",6847,371742.331596261
"6848",6848,396698.169514694
"6849",6849,360778.225823317
"6850",6850,377435.944966225
"6851",6851,450474.464435503
"6852",6852,531929.477499796
"6853",6853,615088.382667931
"6854",6854,663916.195672685
"6855",6855,740756.716791636
"6856",6856,842680.669449272
"6857",6857,1067177.15046906
"6858",6858,1863450.30480308
"6859",6859,2394968.58856127
"6860",6860,1717350.98793203
"6861",6861,3431491.63333333
"6862",6862,9505191
"6863",6863,2947469
"6864",6864,2584287
"6865",6865,2556966
"6866",6866,4724797
"6867",6867,10437358
"6868",6868,12521071
"6869",6869,13553552.2666667
"6870",6870,27565873.5347796
"6871",6871,5984291.20497388
"6872",6872,8101401.92795612
"6873",6873,10630693.7334635
"6874",6874,4645360.26738354
"6875",6875,12859693.2679609
"6876",6876,7393735.61195797
"6877",6877,4065228.65307861
"6878",6878,4102046.97098407
"6879",6879,10404208.2154392
"6880",6880,5087969.59280986
"6881",6881,3791278
"6882",6882,3755936
"6883",6883,6123875
"6884",6884,3369579.73333333
"6885",6885,2884741
"6886",6886,2913440
"6887",6887,2626947
"6888",6888,2153563
"6889",6889,2041808.16666667
"6890",6890,1920269.75
"6891",6891,1964192.16666667
"6892",6892,1634297
"6893",6893,1693791
"6894",6894,1721799
"6895",6895,4322142
"6896",6896,1043745
"6897",6897,993055
"6898",6898,1307453
"6899",6899,1178763.79734965
"6900",6900,1804889.20265034
"6901",6901,173736.660735954
"6902",6902,292332.99845513
"6903",6903,137092.193502559
"6904",6904,387921.740337017
"6905",6905,982198.009233416
"6906",6906,892575.773390436
"6907",6907,722342.717678488
"6908",6908,784461
"6909",6909,884533
"6910",6910,1070743
"6911",6911,1147768
"6912",6912,1275623.5
"6913",6913,17318938.5
"6914",6914,2547749
"6915",6915,5145052.08333333
"6916",6916,6819821.55
"6917",6917,2790442.27424243
"6918",6918,2511570.76742424
"6919",6919,3026419
"6920",6920,2218476.5
"6921",6921,3136570
"6922",6922,2678964
"6923",6923,2740301
"6924",6924,2792489
"6925",6925,3114070
"6926",6926,4071178
"6927",6927,5035382
"6928",6928,13235796
"6929",6929,14932715
"6930",6930,23023116
"6931",6931,19445031
"6932",6932,6941921
"6933",6933,15337851
"6934",6934,4306282
"6935",6935,1830639
"6936",6936,4308317
"6937",6937,2753891
"6938",6938,1314750
"6939",6939,729504
"6940",6940,601930.389669323
"6941",6941,470260.569996705
"6942",6942,556341.267654546
"6943",6943,412117.514135276
"6944",6944,371720.988281429
"6945",6945,612203.33742421
"6946",6946,515817.081082125
"6947",6947,479708.059029844
"6948",6948,409669.073919902
"6949",6949,380199.322408228
"6950",6950,414833.655190171
"6951",6951,495986.695467448
"6952",6952,578991.226294247
"6953",6953,663491.920104717
"6954",6954,731995.703217184
"6955",6955,811687.274107143
"6956",6956,827498.616666667
"6957",6957,839810.916666667
"6958",6958,1903956.66666667
"6959",6959,2362524.66666667
"6960",6960,1628154.33333333
"6961",6961,3487866
"6962",6962,9462348
"6963",6963,2786497
"6964",6964,2550926
"6965",6965,2668168
"6966",6966,4634148
"6967",6967,5134764
"6968",6968,17227375
"6969",6969,6308444
"6970",6970,12683804.5353535
"6971",6971,30710168.7570651
"6972",6972,11800364.5952554
"6973",6973,4090198.85884377
"6974",6974,8390119.9589775
"6975",6975,6783151.47775743
"6976",6976,7480035.44347553
"6977",6977,5433029.88135661
"6978",6978,2872122.8081292
"6979",6979,4212215.01136007
"6980",6980,10283298.9947829
"6981",6981,3916900
"6982",6982,2941986
"6983",6983,4789109
"6984",6984,2460811
"6985",6985,1723846
"6986",6986,2175049
"6987",6987,1768872
"6988",6988,1247913
"6989",6989,1118832
"6990",6990,974733.75
"6991",6991,830563.166666667
"6992",6992,1064666
"6993",6993,595331
"6994",6994,746976
"6995",6995,756547
"6996",6996,760570
"6997",6997,529361
"6998",6998,704248
"6999",6999,1708964.16919016
"7000",7000,2119791.83080979
"7001",7001,210121.819380576
"7002",7002,263113.376944608
"7003",7003,247797.905720925
"7004",7004,368936.964620558
"7005",7005,305869
"7006",7006,986109
